Behavior,Timestamp,Together,Note,Date,Activity_Type
Eating,2025-11-11 08:59:58.703000+00:00,Yes,No note provided,2025-11-11,Shared
Eating,2025-11-11 10:24:29.439000+00:00,No,No note provided,2025-11-11,Solo
Resting,2025-11-11 11:53:27.159000+00:00,No,No note provided,2025-11-11,Solo
Cuddling,2025-11-11 16:34:31.182000+00:00,Yes,No note provided,2025-11-11,Shared
Alert,2025-11-11 17:56:01.655000+00:00,Yes,Waiting for food,2025-11-11,Shared
Alert,2025-11-11 19:35:09.905000+00:00,No,No note provided,2025-11-11,Solo
Eating,2025-11-11 20:12:32.922000+00:00,Yes,No note provided,2025-11-11,Shared
Cuddling,2025-11-11 21:38:58.658000+00:00,Yes,No note provided,2025-11-11,Shared
Eating,2025-11-11 22:13:06.198000+00:00,Yes,No note provided,2025-11-11,Shared
Cuddling,2025-11-12 08:13:28.526000+00:00,Yes,No note provided,2025-11-12,Shared
Eating,2025-11-12 09:29:10.991000+00:00,Yes,No note provided,2025-11-12,Shared
Hiding,2025-11-12 11:07:48.202000+00:00,No,No note provided,2025-11-12,Solo
Resting,2025-11-12 12:08:55.079000+00:00,No,No note provided,2025-11-12,Solo
Resting,2025-11-12 17:52:01.040000+00:00,Yes,No note provided,2025-11-12,Shared
Playing,2025-11-12 18:02:17.702000+00:00,Yes,No note provided,2025-11-12,Shared
Exploring,2025-11-12 19:15:33.090000+00:00,Yes,No note provided,2025-11-12,Shared
Grooming,2025-11-12 20:04:39.299000+00:00,Yes,No note provided,2025-11-12,Shared
Eating,2025-11-12 20:44:54.169000+00:00,Yes,No note provided,2025-11-12,Shared
Exploring,2025-11-12 23:04:58.868000+00:00,Yes,No note provided,2025-11-12,Shared
Eating,2025-11-13 07:51:33.746000+00:00,Yes,No note provided,2025-11-13,Shared
Resting,2025-11-13 09:35:13.963000+00:00,No,No note provided,2025-11-13,Solo
Resting,2025-11-13 12:38:05.379000+00:00,No,No note provided,2025-11-13,Solo
Playing,2025-11-13 14:56:58.899000+00:00,Yes,No note provided,2025-11-13,Shared
Eating,2025-11-13 17:30:04.164000+00:00,No,No note provided,2025-11-13,Solo
Eating,2025-11-13 20:10:26.174000+00:00,Yes,No note provided,2025-11-13,Shared
Grooming,2025-11-13 21:36:05.924000+00:00,Yes,No note provided,2025-11-13,Shared
Resting,2025-11-13 23:09:30.417000+00:00,No,No note provided,2025-11-13,Solo
Running,2025-11-14 07:20:51.916000+00:00,Yes,No note provided,2025-11-14,Shared
Eating,2025-11-14 07:57:20.850000+00:00,Yes,No note provided,2025-11-14,Shared
Eating,2025-11-14 08:57:50.788000+00:00,No,No note provided,2025-11-14,Solo
Eating,2025-11-14 09:23:56.395000+00:00,Yes,No note provided,2025-11-14,Shared
Cuddling,2025-11-14 18:00:22.128000+00:00,Yes,No note provided,2025-11-14,Shared
Eating,2025-11-14 20:06:38.444000+00:00,Yes,No note provided,2025-11-14,Shared
Resting,2025-11-14 22:19:03.126000+00:00,No,No note provided,2025-11-14,Solo
Eating,2025-11-15 08:15:40.980000+00:00,Yes,No note provided,2025-11-15,Shared
Resting,2025-11-15 09:15:10.582000+00:00,No,No note provided,2025-11-15,Solo
Resting,2025-11-15 11:01:37.559000+00:00,No,No note provided,2025-11-15,Solo
Resting,2025-11-15 14:16:33.276000+00:00,No,No note provided,2025-11-15,Solo
Interacting,2025-11-15 16:48:36.335000+00:00,Yes,No note provided,2025-11-15,Shared
Cuddling,2025-11-15 20:16:42.353000+00:00,Yes,No note provided,2025-11-15,Shared
Exploring,2025-11-15 22:43:33.615000+00:00,No,No note provided,2025-11-15,Solo
Resting,2025-11-16 00:15:45.982000+00:00,No,No note provided,2025-11-16,Solo
Alert,2025-11-16 10:02:43.456000+00:00,Yes,No note provided,2025-11-16,Shared
Eating,2025-11-16 11:44:59.921000+00:00,Yes,No note provided,2025-11-16,Shared
Resting,2025-11-16 13:16:05.979000+00:00,No,No note provided,2025-11-16,Solo
Eating,2025-11-16 14:49:26.876000+00:00,Yes,No note provided,2025-11-16,Shared
Alert,2025-11-16 15:47:17.358000+00:00,Yes,No note provided,2025-11-16,Shared
Interacting,2025-11-16 18:47:18.266000+00:00,Yes,No note provided,2025-11-16,Shared
Eating,2025-11-16 20:16:14.265000+00:00,Yes,No note provided,2025-11-16,Shared
Cuddling,2025-11-16 22:17:17.636000+00:00,Yes,No note provided,2025-11-16,Shared
Eating,2025-11-17 06:58:03.742000+00:00,Yes,No note provided,2025-11-17,Shared
Eating,2025-11-17 08:52:49.145000+00:00,Yes,No note provided,2025-11-17,Shared
Interacting,2025-11-17 11:08:33+00:00,No,No note provided,2025-11-17,Solo
Interacting,2025-11-17 11:08:50.091000+00:00,No,No note provided,2025-11-17,Solo
Resting,2025-11-17 14:18:15.559000+00:00,No,No note provided,2025-11-17,Solo
Cuddling,2025-11-17 15:53:41.347000+00:00,Yes,No note provided,2025-11-17,Shared
Playing,2025-11-17 15:56:25.886000+00:00,Yes,Male is humping,2025-11-17,Shared
Eating,2025-11-17 16:05:52.392000+00:00,Yes,No note provided,2025-11-17,Shared
Eating,2025-11-17 16:58:26.550000+00:00,Yes,No note provided,2025-11-17,Shared
Interacting,2025-11-17 18:43:21.572000+00:00,Yes,No note provided,2025-11-17,Shared
Eating,2025-11-17 20:08:33.999000+00:00,Yes,No note provided,2025-11-17,Shared
Resting,2025-11-17 21:39:01.231000+00:00,No,No note provided,2025-11-17,Solo
Eating,2025-11-18 08:13:43.593000+00:00,Yes,No note provided,2025-11-18,Shared
Eating,2025-11-18 09:06:15.373000+00:00,Yes,Drinking,2025-11-18,Shared
Hiding,2025-11-18 10:00:24.179000+00:00,Yes,No note provided,2025-11-18,Shared
Grooming,2025-11-18 10:19:53.878000+00:00,No,No note provided,2025-11-18,Solo
Resting,2025-11-18 11:02:23.702000+00:00,No,No note provided,2025-11-18,Solo
Resting,2025-11-18 13:23:38.015000+00:00,No,No note provided,2025-11-18,Solo
Playing,2025-11-18 15:16:11.784000+00:00,Yes,No note provided,2025-11-18,Shared
Resting,2025-11-18 16:22:28.941000+00:00,Yes,No note provided,2025-11-18,Shared
Cuddling,2025-11-18 18:24:47.908000+00:00,Yes,No note provided,2025-11-18,Shared
Grooming,2025-11-18 18:55:53.592000+00:00,Yes,No note provided,2025-11-18,Shared
Cuddling,2025-11-18 19:33:48.811000+00:00,Yes,No note provided,2025-11-18,Shared
Eating,2025-11-18 21:09:46.065000+00:00,Yes,No note provided,2025-11-18,Shared
Cuddling,2025-11-18 22:28:31.852000+00:00,Yes,No note provided,2025-11-18,Shared
Playing,2025-11-19 08:36:52.452000+00:00,Yes,No note provided,2025-11-19,Shared
Eating,2025-11-19 10:08:06.541000+00:00,Yes,No note provided,2025-11-19,Shared
Resting,2025-11-19 12:40:40.029000+00:00,No,No note provided,2025-11-19,Solo
Resting,2025-11-19 14:11:34.231000+00:00,No,No note provided,2025-11-19,Solo
Eating,2025-11-19 15:59:40.600000+00:00,No,No note provided,2025-11-19,Solo
Eating,2025-11-19 16:51:10.184000+00:00,Yes,No note provided,2025-11-19,Shared
Eating,2025-11-19 17:47:56.034000+00:00,No,No note provided,2025-11-19,Solo
Cuddling,2025-11-19 19:55:12.493000+00:00,Yes,No note provided,2025-11-19,Shared
Resting,2025-11-19 22:23:39.234000+00:00,No,No note provided,2025-11-19,Solo
Cuddling,2025-11-20 06:13:11.110000+00:00,Yes,No note provided,2025-11-20,Shared
Alert,2025-11-20 07:22:24.352000+00:00,Yes,Waiting for breakfast,2025-11-20,Shared
Resting,2025-11-20 09:47:09.621000+00:00,No,No note provided,2025-11-20,Solo
Resting,2025-11-20 10:40:29.304000+00:00,No,No note provided,2025-11-20,Solo
Resting,2025-11-20 12:29:33.446000+00:00,No,No note provided,2025-11-20,Solo
Eating,2025-11-20 17:48:31.283000+00:00,No,No note provided,2025-11-20,Solo
Resting,2025-11-20 19:02:02.677000+00:00,No,No note provided,2025-11-20,Solo
Running,2025-11-20 22:45:37.103000+00:00,Yes,No note provided,2025-11-20,Shared
Eating,2025-11-21 07:57:06.340000+00:00,No,No note provided,2025-11-21,Solo
Chewing,2025-11-21 08:33:20.392000+00:00,No,Gnawing at cage bars,2025-11-21,Solo
Resting,2025-11-21 09:23:54.745000+00:00,No,No note provided,2025-11-21,Solo
Eating,2025-11-21 09:40:12.873000+00:00,Yes,No note provided,2025-11-21,Shared
Chewing,2025-11-21 09:47:27.985000+00:00,No,Gnawing on cgae bars,2025-11-21,Solo
Grooming,2025-11-21 10:01:18.140000+00:00,Yes,No note provided,2025-11-21,Shared
Hiding,2025-11-21 10:41:54.693000+00:00,Yes,No note provided,2025-11-21,Shared
Interacting,2025-11-21 12:54:53.023000+00:00,No,No note provided,2025-11-21,Solo
Eating,2025-11-21 20:12:09.702000+00:00,Yes,No note provided,2025-11-21,Shared
Cuddling,2025-11-21 21:32:15.295000+00:00,Yes,No note provided,2025-11-21,Shared
Exploring,2025-11-21 22:24:45.267000+00:00,No,No note provided,2025-11-21,Solo
Eating,2025-11-22 07:55:12.567000+00:00,Yes,No note provided,2025-11-22,Shared
Eating,2025-11-22 07:55:19.150000+00:00,Yes,No note provided,2025-11-22,Shared
Flopping,2025-11-22 09:21:36.661000+00:00,No,No note provided,2025-11-22,Solo
Resting,2025-11-22 11:02:18.481000+00:00,No,No note provided,2025-11-22,Solo
Resting,2025-11-22 13:28:32.945000+00:00,No,No note provided,2025-11-22,Solo
Eating,2025-11-22 14:46:01.984000+00:00,No,No note provided,2025-11-22,Solo
Cuddling,2025-11-22 17:06:37.925000+00:00,Yes,No note provided,2025-11-22,Shared
Cuddling,2025-11-22 18:22:13.525000+00:00,Yes,No note provided,2025-11-22,Shared
Cuddling,2025-11-22 21:52:30.418000+00:00,Yes,No note provided,2025-11-22,Shared
Resting,2025-11-23 00:35:29.624000+00:00,No,No note provided,2025-11-23,Solo
Resting,2025-11-23 10:17:54.407000+00:00,No,No note provided,2025-11-23,Solo
Cuddling,2025-11-23 14:39:25.317000+00:00,Yes,No note provided,2025-11-23,Shared
Resting,2025-11-23 16:14:22.386000+00:00,No,No note provided,2025-11-23,Solo
Hiding,2025-11-23 17:10:33.256000+00:00,No,No note provided,2025-11-23,Solo
Eating,2025-11-23 18:08:50.420000+00:00,Yes,No note provided,2025-11-23,Shared
Cuddling,2025-11-23 19:05:21.218000+00:00,Yes,No note provided,2025-11-23,Shared
Cuddling,2025-11-23 20:53:04.966000+00:00,Yes,No note provided,2025-11-23,Shared
Eating,2025-11-23 22:24:26.190000+00:00,Yes,No note provided,2025-11-23,Shared
Cuddling,2025-11-24 08:32:09.361000+00:00,Yes,No note provided,2025-11-24,Shared
Resting,2025-11-24 09:46:00.415000+00:00,No,No note provided,2025-11-24,Solo
Hiding,2025-11-24 11:35:45.614000+00:00,No,No note provided,2025-11-24,Solo
Resting,2025-11-24 12:57:40.081000+00:00,No,No note provided,2025-11-24,Solo
Resting,2025-11-24 14:09:59.522000+00:00,No,No note provided,2025-11-24,Solo
Exploring,2025-11-24 18:48:44.910000+00:00,No,No note provided,2025-11-24,Solo
Cuddling,2025-11-24 21:01:54.264000+00:00,Yes,No note provided,2025-11-24,Shared
Cuddling,2025-11-25 07:10:18.873000+00:00,Yes,No note provided,2025-11-25,Shared
Eating,2025-11-25 08:10:45.010000+00:00,Yes,No note provided,2025-11-25,Shared
Eating,2025-11-25 09:04:51.515000+00:00,Yes,No note provided,2025-11-25,Shared
Resting,2025-11-25 11:06:56.975000+00:00,No,No note provided,2025-11-25,Solo
Eating,2025-11-25 15:17:07.570000+00:00,No,No note provided,2025-11-25,Solo
Playing,2025-11-25 20:21:28.237000+00:00,Yes,No note provided,2025-11-25,Shared
Cuddling,2025-11-25 20:31:30.265000+00:00,Yes,No note provided,2025-11-25,Shared
Resting,2025-11-25 21:40:00.149000+00:00,No,Lying on the table,2025-11-25,Solo
Playing,2025-11-26 09:12:25.324000+00:00,Yes,No note provided,2025-11-26,Shared
Resting,2025-11-26 10:32:53.168000+00:00,No,No note provided,2025-11-26,Solo
Cuddling,2025-11-26 14:18:41.503000+00:00,Yes,No note provided,2025-11-26,Shared
Exploring,2025-11-26 15:34:22.369000+00:00,No,No note provided,2025-11-26,Solo
Eating,2025-11-26 17:23:12.948000+00:00,No,No note provided,2025-11-26,Solo
Resting,2025-11-26 17:40:46.210000+00:00,Yes,No note provided,2025-11-26,Shared
Grooming,2025-11-26 21:01:52.573000+00:00,Yes,No note provided,2025-11-26,Shared
Eating,2025-11-26 22:56:14.786000+00:00,No,No note provided,2025-11-26,Solo
Eating,2025-11-27 08:37:34.421000+00:00,No,No note provided,2025-11-27,Solo
Resting,2025-11-27 10:59:48.369000+00:00,No,No note provided,2025-11-27,Solo
Resting,2025-11-27 12:26:35.706000+00:00,No,No note provided,2025-11-27,Solo
Resting,2025-11-27 14:02:43.975000+00:00,No,No note provided,2025-11-27,Solo
Resting,2025-11-27 16:06:45.610000+00:00,No,No note provided,2025-11-27,Solo
Eating,2025-11-27 17:01:34.809000+00:00,Yes,No note provided,2025-11-27,Shared
Eating,2025-11-27 18:07:03.390000+00:00,No,No note provided,2025-11-27,Solo
Eating,2025-11-27 18:55:10.733000+00:00,No,Drinking,2025-11-27,Solo
Eating,2025-11-27 19:38:41.251000+00:00,Yes,No note provided,2025-11-27,Shared
Jumping,2025-11-27 20:21:56.866000+00:00,Yes,No note provided,2025-11-27,Shared
Resting,2025-11-27 23:05:53.678000+00:00,No,No note provided,2025-11-27,Solo
Exploring,2025-11-28 07:21:36.796000+00:00,No,No note provided,2025-11-28,Solo
Grooming,2025-11-28 07:56:09.879000+00:00,Yes,No note provided,2025-11-28,Shared
Eating,2025-11-28 08:36:23.586000+00:00,Yes,No note provided,2025-11-28,Shared
Eating,2025-11-28 09:33:17.700000+00:00,Yes,No note provided,2025-11-28,Shared
Resting,2025-11-28 12:55:37.730000+00:00,No,No note provided,2025-11-28,Solo
Resting,2025-11-28 19:52:59.920000+00:00,No,No note provided,2025-11-28,Solo
Jumping,2025-11-28 20:55:37.806000+00:00,Yes,No note provided,2025-11-28,Shared
Cuddling,2025-11-29 08:16:41.488000+00:00,Yes,No note provided,2025-11-29,Shared
Cuddling,2025-11-29 10:53:31.921000+00:00,Yes,No note provided,2025-11-29,Shared
Resting,2025-11-29 11:35:17.291000+00:00,No,No note provided,2025-11-29,Solo
Playing,2025-11-29 14:34:00.005000+00:00,Yes,No note provided,2025-11-29,Shared
Alert,2025-11-29 16:38:33.872000+00:00,Yes,They heard someone come home with shopping bags,2025-11-29,Shared
Running,2025-11-29 18:37:11.139000+00:00,Yes,No note provided,2025-11-29,Shared
Playing,2025-11-29 19:44:08.434000+00:00,Yes,No note provided,2025-11-29,Shared
Resting,2025-11-29 23:03:17.812000+00:00,No,No note provided,2025-11-29,Solo
Resting,2025-11-30 11:58:20.435000+00:00,No,No note provided,2025-11-30,Solo
Resting,2025-11-30 14:24:11.220000+00:00,No,No note provided,2025-11-30,Solo
Exploring,2025-11-30 16:19:32.046000+00:00,Yes,No note provided,2025-11-30,Shared
Alert,2025-11-30 18:07:17.389000+00:00,Yes,They heard the shopping delivery arrive,2025-11-30,Shared
Alert,2025-11-30 18:44:45.234000+00:00,No,No note provided,2025-11-30,Solo
Resting,2025-11-30 22:32:22.882000+00:00,No,No note provided,2025-11-30,Solo
Cuddling,2025-12-01 09:15:23.788000+00:00,Yes,No note provided,2025-12-01,Shared
Playing,2025-12-01 10:46:37.974000+00:00,Yes,No note provided,2025-12-01,Shared
Resting,2025-12-01 11:40:41.856000+00:00,No,No note provided,2025-12-01,Solo
Interacting,2025-12-01 15:13:35.203000+00:00,No,No note provided,2025-12-01,Solo
Flopping,2025-12-01 15:59:58.021000+00:00,No,No note provided,2025-12-01,Solo
Playing,2025-12-01 16:03:51.515000+00:00,Yes,No note provided,2025-12-01,Shared
Playing,2025-12-01 18:01:39.172000+00:00,Yes,No note provided,2025-12-01,Shared
Alert,2025-12-01 18:44:38.310000+00:00,Yes,They heard someone in the kitchen,2025-12-01,Shared
Cuddling,2025-12-01 20:49:27.406000+00:00,Yes,No note provided,2025-12-01,Shared
Playing,2025-12-01 23:25:42.723000+00:00,Yes,No note provided,2025-12-01,Shared
Cuddling,2025-12-02 07:56:27.459000+00:00,Yes,No note provided,2025-12-02,Shared
Eating,2025-12-02 09:08:14.379000+00:00,Yes,No note provided,2025-12-02,Shared
Resting,2025-12-02 11:37:44.934000+00:00,No,No note provided,2025-12-02,Solo
Resting,2025-12-02 13:13:56.218000+00:00,Yes,No note provided,2025-12-02,Shared
Resting,2025-12-02 16:04:49.251000+00:00,Yes,No note provided,2025-12-02,Shared
Cuddling,2025-12-02 17:49:28.330000+00:00,Yes,No note provided,2025-12-02,Shared
Eating,2025-12-02 19:00:10.580000+00:00,No,No note provided,2025-12-02,Solo
Cuddling,2025-12-02 19:35:33.191000+00:00,Yes,No note provided,2025-12-02,Shared
Eating,2025-12-02 21:33:47.406000+00:00,Yes,No note provided,2025-12-02,Shared
Interacting,2025-12-02 22:38:51.679000+00:00,Yes,No note provided,2025-12-02,Shared
Playing,2025-12-03 09:49:46.170000+00:00,Yes,No note provided,2025-12-03,Shared
Resting,2025-12-03 11:07:27.635000+00:00,No,No note provided,2025-12-03,Solo
Resting,2025-12-03 13:35:00.381000+00:00,No,No note provided,2025-12-03,Solo
Playing,2025-12-03 17:46:12.574000+00:00,Yes,No note provided,2025-12-03,Shared
Interacting,2025-12-03 19:30:10.952000+00:00,Yes,No note provided,2025-12-03,Shared
Resting,2025-12-03 20:06:27.128000+00:00,No,No note provided,2025-12-03,Solo
Playing,2025-12-03 20:09:13.692000+00:00,Yes,The male is humping the female,2025-12-03,Shared
Playing,2025-12-03 22:35:26.972000+00:00,Yes,No note provided,2025-12-03,Shared
Interacting,2025-12-04 07:21:31.490000+00:00,Yes,No note provided,2025-12-04,Shared
Cuddling,2025-12-04 08:19:30.406000+00:00,Yes,No note provided,2025-12-04,Shared
Cuddling,2025-12-04 09:41:37.521000+00:00,Yes,No note provided,2025-12-04,Shared
Playing,2025-12-04 11:07:44.544000+00:00,Yes,No note provided,2025-12-04,Shared
Resting,2025-12-04 13:35:29.378000+00:00,No,No note provided,2025-12-04,Solo
Playing,2025-12-04 18:02:23.347000+00:00,Yes,No note provided,2025-12-04,Shared
Cuddling,2025-12-04 19:53:52.732000+00:00,Yes,No note provided,2025-12-04,Shared
Playing,2025-12-04 21:07:48.879000+00:00,Yes,No note provided,2025-12-04,Shared
Eating,2025-12-05 09:21:09.634000+00:00,Yes,No note provided,2025-12-05,Shared
Resting,2025-12-05 10:58:18.004000+00:00,No,No note provided,2025-12-05,Solo
Grooming,2025-12-05 11:34:47.190000+00:00,No,No note provided,2025-12-05,Solo
Alert,2025-12-05 16:31:09.259000+00:00,Yes,They heard someone come hoe with shopping bags,2025-12-05,Shared
Cuddling,2025-12-05 19:54:23.167000+00:00,Yes,No note provided,2025-12-05,Shared
Eating,2025-12-05 20:14:51.207000+00:00,Yes,Drinking,2025-12-05,Shared
Eating,2025-12-05 22:12:56.037000+00:00,No,No note provided,2025-12-05,Solo
Resting,2025-12-06 00:10:38.924000+00:00,No,On the armchair,2025-12-06,Solo
Cuddling,2025-12-06 09:51:30.464000+00:00,Yes,No note provided,2025-12-06,Shared
Resting,2025-12-06 12:37:43.915000+00:00,No,No note provided,2025-12-06,Solo
Alert,2025-12-06 14:03:02.401000+00:00,Yes,They heard someone open the fridge door,2025-12-06,Shared
Resting,2025-12-06 15:26:26.112000+00:00,No,No note provided,2025-12-06,Solo
Playing,2025-12-06 16:59:12.572000+00:00,Yes,No note provided,2025-12-06,Shared
Playing,2025-12-06 17:43:25.461000+00:00,Yes,No note provided,2025-12-06,Shared
Running,2025-12-06 19:05:09.051000+00:00,Yes,No note provided,2025-12-06,Shared
Cuddling,2025-12-06 20:46:23.445000+00:00,Yes,No note provided,2025-12-06,Shared
Resting,2025-12-06 23:13:47.488000+00:00,No,No note provided,2025-12-06,Solo
Eating,2025-12-07 09:46:28.461000+00:00,No,No note provided,2025-12-07,Solo
Resting,2025-12-07 11:34:13.168000+00:00,No,No note provided,2025-12-07,Solo
Grooming,2025-12-07 12:38:16.515000+00:00,No,No note provided,2025-12-07,Solo
Playing,2025-12-07 15:08:54.561000+00:00,Yes,No note provided,2025-12-07,Shared
Alert,2025-12-07 15:23:29.022000+00:00,Yes,They could hear someone in the kitchen,2025-12-07,Shared
Eating,2025-12-07 16:21:50.519000+00:00,Yes,No note provided,2025-12-07,Shared
Cuddling,2025-12-07 18:41:02.124000+00:00,Yes,No note provided,2025-12-07,Shared
Eating,2025-12-07 20:33:52.188000+00:00,Yes,No note provided,2025-12-07,Shared
Resting,2025-12-07 21:06:53.148000+00:00,No,No note provided,2025-12-07,Solo
Exploring,2025-12-07 23:19:15.280000+00:00,No,No note provided,2025-12-07,Solo
Alert,2025-12-08 10:18:06.007000+00:00,Yes,They wanted hay,2025-12-08,Shared
Exploring,2025-12-08 10:50:31.173000+00:00,Yes,No note provided,2025-12-08,Shared
Resting,2025-12-08 12:41:32.207000+00:00,No,No note provided,2025-12-08,Solo
Hiding,2025-12-08 15:38:26.901000+00:00,Yes,No note provided,2025-12-08,Shared
Resting,2025-12-08 18:21:38.715000+00:00,Yes,No note provided,2025-12-08,Shared
Cuddling,2025-12-08 19:31:07.143000+00:00,Yes,No note provided,2025-12-08,Shared
Hiding,2025-12-08 20:04:14.204000+00:00,No,No note provided,2025-12-08,Solo
Eating,2025-12-08 20:21:34.528000+00:00,Yes,No note provided,2025-12-08,Shared
Resting,2025-12-08 23:01:06.531000+00:00,No,No note provided,2025-12-08,Solo
Cuddling,2025-12-09 08:15:17.464000+00:00,Yes,No note provided,2025-12-09,Shared
Eating,2025-12-09 09:03:22.336000+00:00,Yes,No note provided,2025-12-09,Shared
Running,2025-12-09 09:43:00.628000+00:00,Yes,No note provided,2025-12-09,Shared
Eating,2025-12-09 10:27:37.407000+00:00,Yes,No note provided,2025-12-09,Shared
Resting,2025-12-09 11:06:57.501000+00:00,No,No note provided,2025-12-09,Solo
Resting,2025-12-09 12:38:41.367000+00:00,No,No note provided,2025-12-09,Solo
Hiding,2025-12-09 15:03:56.157000+00:00,Yes,No note provided,2025-12-09,Shared
Grooming,2025-12-09 16:00:55.854000+00:00,Yes,No note provided,2025-12-09,Shared
Grooming,2025-12-09 17:36:38.254000+00:00,Yes,No note provided,2025-12-09,Shared
Cuddling,2025-12-09 18:58:34.853000+00:00,Yes,No note provided,2025-12-09,Shared
Eating,2025-12-09 20:35:31.049000+00:00,No,No note provided,2025-12-09,Solo
Exploring,2025-12-09 22:26:50.521000+00:00,No,No note provided,2025-12-09,Solo
Cuddling,2025-12-10 09:46:05.756000+00:00,Yes,No note provided,2025-12-10,Shared
Resting,2025-12-10 11:15:22.461000+00:00,No,No note provided,2025-12-10,Solo
Grooming,2025-12-10 11:38:16.261000+00:00,No,No note provided,2025-12-10,Solo
Resting,2025-12-10 14:50:43.997000+00:00,No,No note provided,2025-12-10,Solo
Eating,2025-12-10 16:12:39.677000+00:00,No,No note provided,2025-12-10,Solo
Alert,2025-12-10 18:37:33.699000+00:00,No,No note provided,2025-12-10,Solo
Alert,2025-12-10 18:38:03.060000+00:00,Yes,They heard someone in the kitchen,2025-12-10,Shared
Alert,2025-12-10 18:38:04.940000+00:00,Yes,No note provided,2025-12-10,Shared
Cuddling,2025-12-10 20:10:31.540000+00:00,Yes,No note provided,2025-12-10,Shared
Exploring,2025-12-10 21:31:25.860000+00:00,No,No note provided,2025-12-10,Solo
Cuddling,2025-12-11 07:09:54.205000+00:00,Yes,No note provided,2025-12-11,Shared
Interacting,2025-12-11 08:22:24.599000+00:00,Yes,No note provided,2025-12-11,Shared
Alert,2025-12-11 09:27:24.577000+00:00,No,No note provided,2025-12-11,Solo
Resting,2025-12-11 13:27:23.741000+00:00,No,No note provided,2025-12-11,Solo
Resting,2025-12-11 15:13:31.608000+00:00,No,No note provided,2025-12-11,Solo
Cuddling,2025-12-11 18:25:41.833000+00:00,Yes,No note provided,2025-12-11,Shared
Eating,2025-12-11 19:30:13.128000+00:00,Yes,No note provided,2025-12-11,Shared
Resting,2025-12-11 20:16:56.385000+00:00,No,No note provided,2025-12-11,Solo
Cuddling,2025-12-11 20:46:31.979000+00:00,Yes,No note provided,2025-12-11,Shared
Resting,2025-12-11 23:02:56.375000+00:00,No,No note provided,2025-12-11,Solo
Alert,2025-12-12 07:19:07.009000+00:00,Yes,Waiting for breakfast,2025-12-12,Shared
Cuddling,2025-12-12 07:57:51.818000+00:00,Yes,No note provided,2025-12-12,Shared
Grooming,2025-12-12 08:35:29.869000+00:00,No,No note provided,2025-12-12,Solo
Running,2025-12-12 09:22:43.512000+00:00,Yes,No note provided,2025-12-12,Shared
Cuddling,2025-12-12 19:46:27.740000+00:00,Yes,No note provided,2025-12-12,Shared
Eating,2025-12-12 21:51:03.233000+00:00,No,No note provided,2025-12-12,Solo
Eating,2025-12-13 08:28:39.041000+00:00,Yes,No note provided,2025-12-13,Shared
Eating,2025-12-13 09:19:33.113000+00:00,Yes,No note provided,2025-12-13,Shared
Grooming,2025-12-13 09:30:53.380000+00:00,Yes,No note provided,2025-12-13,Shared
Resting,2025-12-13 11:22:41.609000+00:00,No,No note provided,2025-12-13,Solo
Resting,2025-12-13 13:53:16.239000+00:00,No,No note provided,2025-12-13,Solo
Resting,2025-12-13 13:53:49.646000+00:00,No,No note provided,2025-12-13,Solo
Eating,2025-12-13 16:18:24.389000+00:00,No,No note provided,2025-12-13,Solo
Playing,2025-12-13 17:32:44.230000+00:00,Yes,No note provided,2025-12-13,Shared
Alert,2025-12-13 18:19:12.298000+00:00,Yes,They heard shopping being delivered,2025-12-13,Shared
Eating,2025-12-13 20:17:00.945000+00:00,No,No note provided,2025-12-13,Solo
Cuddling,2025-12-13 20:59:22.032000+00:00,Yes,No note provided,2025-12-13,Shared
Resting,2025-12-13 23:48:59.137000+00:00,No,No note provided,2025-12-13,Solo
Resting,2025-12-14 01:58:11.054000+00:00,Yes,No note provided,2025-12-14,Shared
Grooming,2025-12-14 02:00:13.794000+00:00,Yes,No note provided,2025-12-14,Shared
Resting,2025-12-14 12:25:43.512000+00:00,Yes,No note provided,2025-12-14,Shared
Resting,2025-12-14 14:54:17.579000+00:00,Yes,No note provided,2025-12-14,Shared
Eating,2025-12-14 16:27:21.985000+00:00,Yes,No note provided,2025-12-14,Shared
Alert,2025-12-14 18:21:10.073000+00:00,No,No note provided,2025-12-14,Solo
Eating,2025-12-14 20:47:13.999000+00:00,Yes,No note provided,2025-12-14,Shared
Resting,2025-12-15 00:08:51.342000+00:00,No,No note provided,2025-12-15,Solo
Cuddling,2025-12-15 08:25:10.112000+00:00,Yes,No note provided,2025-12-15,Shared
Eating,2025-12-15 08:49:54.242000+00:00,Yes,No note provided,2025-12-15,Shared
Resting,2025-12-15 10:14:46.262000+00:00,No,No note provided,2025-12-15,Solo
Resting,2025-12-15 11:04:49.152000+00:00,No,No note provided,2025-12-15,Solo
Eating,2025-12-15 14:56:10.235000+00:00,No,No note provided,2025-12-15,Solo
Exploring,2025-12-15 17:08:31.937000+00:00,No,No note provided,2025-12-15,Solo
Eating,2025-12-15 19:04:03.692000+00:00,Yes,No note provided,2025-12-15,Shared
Cuddling,2025-12-15 20:00:02.347000+00:00,Yes,No note provided,2025-12-15,Shared
Cuddling,2025-12-15 22:02:08.254000+00:00,Yes,No note provided,2025-12-15,Shared
Cuddling,2025-12-16 07:33:34.940000+00:00,Yes,No note provided,2025-12-16,Shared
Resting,2025-12-16 09:11:09.677000+00:00,No,No note provided,2025-12-16,Solo
